uuid,design,event,data,timestamp
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:31:13.664Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'hold'},2024-03-29T18:31:13.966Z
0e60-42ee-430f-92b5-7cef,Design 1,chose recommendation,"{'category': 'list_verb', 'item_id': '0', 'side': 'reverse'}",2024-03-29T18:31:15.577Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:31:16.042Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:31:16.241Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:31:16.347Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'bow'},2024-03-29T18:31:16.648Z
0e60-42ee-430f-92b5-7cef,Design 1,chose recommendation,"{'category': 'list_obj', 'item_id': '0', 'side': 'reverse'}",2024-03-29T18:31:17.329Z
0e60-42ee-430f-92b5-7cef,Design 1,button clicked,{'button': 'Advanced Edit'},2024-03-29T18:31:18.243Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:21.461Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:22.159Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:22.509Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:22.860Z
0e60-42ee-430f-92b5-7cef,Design 1,button clicked,{'button': 'Close'},2024-03-29T18:31:26.077Z
0e60-42ee-430f-92b5-7cef,Design 1,coin added,"{'coin': {'obverse': {'coin': [], 'keywords': []}, 'reverse': {'coin': [{'category': 'list_person', 'item': {'id': 38, 'name': 'Artemis', 'name_german': 'Artemis', 'description': 'Tauropolos = Stierreiterin oder bezieht sich nur auf Stadt Tauris. Phosphoros = die Fackelträgerin', 'alternativenames': 'Artemis Tauropolos,  Artemis Phosphoros, Artemis Phosphorus, Artemis Ephesia, Artemis of Ephesus', 'typos': None, 'link': 'https://www.wikidata.org/wiki/Q39503', 'related': 'Diana', 'cnt_PersonID': None, 'Cat_I': 'Female', 'Cat_II': 'Deities', 'Cat_III': 'Greek', 'Cat_IV': 'Olympic', 'Cat_V': None, 'found_in_column': 'name'}}, {'category': 'list_verb', 'item': {'id': 1, 'name_en': 'holding', 'name_ger': 'halten', 'alternativenames_en': 'ploughing,  removing, covering,  containing,  brandishing,  carrying,  forming,  raising,  cradling,  touching,  drawing', 'alternativenames_ger': ' erhebend,  fassend,  ausgießend,  festhalten,  ausgestreckt,  würgend,  ziehend,  spannend,  hängt,  drückend,  stemmend,  schwingend,  ausholend,  entfernend,  herführend,  schleudernd,  spielend, tragend, schulternd', 'link': 'https://www.wikidata.org/wiki/Q108951109', 'found_in_column': 'name_en'}}, {'category': 'list_obj', 'item': {'id': 36, 'name_en': 'bow', 'name_ger': 'Bogen', 'description': None, 'alternativenames_en': 'bows', 'alternativenames_ger': None, 'typos_en': None, 'typos_ger': None, 'link': 'https://www.wikidata.org/wiki/Q46311', 'Cat_I': 'Arms', 'Cat_II': None, 'Cat_III': None, 'found_in_column': 'name_en'}}], 'keywords': []}}}",2024-03-29T18:31:26.831Z
0e60-42ee-430f-92b5-7cef,Design 1,button clicked,{'button': 'Add coin to query →'},2024-03-29T18:31:26.838Z
0e60-42ee-430f-92b5-7cef,Design 1,query regenerated,"{'query': 'PREFIX nmo: <http://nomisma.org/ontology#>\nPREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>\nPREFIX foaf: <http://xmlns.com/foaf/0.1/>\nPREFIX dcterms: <http://purl.org/dc/terms/>\n\nSELECT DISTINCT ?url ?thumbnailObverse ?thumbnailReverse ?descriptionObverse ?descriptionReverse\n  ?date ?maxDiameter ?id ?weight ?type ?mint\nWHERE {\n  {\n    ?url rdf:type nmo:NumismaticObject .\n    ?url dcterms:identifier ?id .\n    OPTIONAL {\n      ?url nmo:hasObverse ?obverse .\n      ?obverse nmo:hasIconography ?obverseIconography .\n    }\n    OPTIONAL {\n      ?url nmo:hasMint ?mint .\n    }\n    ?url nmo:hasReverse ?reverseSide .\n    ?reverseSide nmo:hasIconography ?reverseIconography .\n    ?reverseIconography nmo:hasIconography ?reverseDesignIconography .\n    ?reverseDesignIconography rdf:type rdf:Bag .\n    ?reverseDesignIconography rdf:li ?reverseDescription .\n    ?reverseDescription rdf:subject <https://www.wikidata.org/wiki/Q39503> .\n    ?reverseDescription rdf:predicate <https://www.wikidata.org/wiki/Q108951109> .\n    ?reverseDescription rdf:object <https://www.wikidata.org/wiki/Q46311> .\n    OPTIONAL {\n      ?url nmo:hasObverse ?obverseSide .\n      ?obverseSide dcterms:relation ?obverseRelation .\n      ?obverseRelation foaf:thumbnail ?thumbnailObverse .\n    }\n    OPTIONAL {\n      ?url nmo:hasObverse ?obverseSide .\n      ?obverseSide foaf:thumbnail ?thumbnailObverse .\n    }\n    OPTIONAL {\n      ?url nmo:hasReverse ?reverseSide .\n      ?reverseSide dcterms:relation ?reverseRelation .\n      ?reverseRelation foaf:thumbnail ?thumbnailReverse .\n    }\n    OPTIONAL {\n      ?url nmo:hasReverse ?reverseSide .\n      ?reverseSide foaf:thumbnail ?thumbnailReverse .\n    }\n    OPTIONAL {\n      ?url nmo:hasObverse ?obverseSide .\n      ?obverseSide dcterms:description ?descriptionObverse .\n      FILTER (lang(?descriptionObverse) = ""en"")\n    }\n    OPTIONAL {\n      ?url nmo:hasReverse ?reverseSide .\n      ?reverseSide dcterms:description ?descriptionReverse .\n      FILTER (lang(?descriptionReverse) = ""en"")\n    }\n    OPTIONAL {\n      ?url nmo:hasWeight ?weight .\n    }\n    OPTIONAL {\n      ?url nmo:hasDate ?date .\n      FILTER (lang(?date) = \'en\')\n    }\n    OPTIONAL {\n      ?url nmo:hasMaxDiameter ?maxDiameter .\n    }\n    OPTIONAL {\n      ?url nmo:hasTypeSeriesItem ?type .\n    }\n  }\n}'}",2024-03-29T18:31:26.863Z
0e60-42ee-430f-92b5-7cef,Design 1,button clicked,{'button': 'Advanced Edit'},2024-03-29T18:31:27.394Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:28.810Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:30.345Z
0e60-42ee-430f-92b5-7cef,Design 1,clicked SPARQL code field,,2024-03-29T18:31:30.860Z
0e60-42ee-430f-92b5-7cef,Design 1,button clicked,{'button': 'Close'},2024-03-29T18:43:17.834Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:40.993Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:41.289Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:41.441Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:41.667Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'cara'},2024-03-29T18:43:41.973Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:42.873Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'carac'},2024-03-29T18:43:43.177Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:43.410Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:43.466Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:43.674Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'caracall'},2024-03-29T18:43:43.979Z
0e60-42ee-430f-92b5-7cef,Design 1,chose recommendation,"{'category': 'list_person', 'item_id': '0', 'side': 'reverse'}",2024-03-29T18:43:45.502Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:47.275Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:48.016Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:48.101Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:48.322Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:48.465Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'dress'},2024-03-29T18:43:48.770Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:51.346Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'dres'},2024-03-29T18:43:51.648Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:51.874Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:52.113Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:52.291Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:52.534Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:52.648Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:52.777Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:43:52.897Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'wea'},2024-03-29T18:43:53.203Z
0e60-42ee-430f-92b5-7cef,Design 1,chose recommendation,"{'category': 'list_verb', 'item_id': '0', 'side': 'reverse'}",2024-03-29T18:43:54.419Z
0e60-42ee-430f-92b5-7cef,Design 1,coin deleted,{'coinId': 'C1'},2024-03-29T18:43:57.786Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:04.242Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:04.457Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:04.816Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:05.041Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'crui'},2024-03-29T18:44:05.346Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:06.567Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'cruis'},2024-03-29T18:44:06.873Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:07.497Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'cruiss'},2024-03-29T18:44:07.802Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:08.729Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:08.888Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:09.193Z
0e60-42ee-430f-92b5-7cef,Design 1,recommendations requested,{'query': 'cru'},2024-03-29T18:44:09.494Z
0e60-42ee-430f-92b5-7cef,Design 1,input-activity in coin description,"{'target': {'0': {'jQuery361076745980421778141': {'events': {'keyup': [{'type': 'keyup', 'origType': 'keyup', 'data': None, 'guid': 5, 'namespace': ''}], 'focus': [{'type': 'focus', 'origType': 'focus', 'guid': 33, 'namespace': False}, {'type': 'focus', 'origType': 'focus', 'guid': 32, 'namespace': ''}]}, 'focus': False}}, 'length': 1}}",2024-03-29T18:44:09.741Z
